county,census_tract,house_price_index,median_income,population,shop_type,num_shops
Middlesex,25017354500,479,-83458,2096,dunkin_donuts,0
Middlesex,25017354500,90,-83458,2096,starbucks,0
Middlesex,25017354600,414.89,82655,5078,dunkin_donuts,2
Middlesex,25017354600,414.89,82655,5078,starbucks,1
Middlesex,25017354700,,111094,2562,dunkin_donuts,1
Middlesex,25017354700,,111094,2562,starbucks,0
Middlesex,25017354800,,106250,2058,dunkin_donuts,0
Middlesex,25017354800,,106250,2058,starbucks,0
Middlesex,25017354900,414.18,43375,5937,dunkin_donuts,1
Middlesex,25017354900,414.18,43375,5937,starbucks,0
Middlesex,25017355000,142.96,76742,2922,dunkin_donuts,1
Middlesex,25017355000,142.96,76742,2922,starbucks,1
Middlesex,25017356100,,116094,3092,dunkin_donuts,0
Middlesex,25017356100,,116094,3092,starbucks,0
Middlesex,25017356300,324.87,70132,5024,dunkin_donuts,1
Middlesex,25017356300,324.87,70132,5024,starbucks,1
Middlesex,25017356400,581,113381,7024,dunkin_donuts,1
Middlesex,25017356400,581,113381,7024,starbucks,0
Middlesex,25017356500,442.94,98961,7051,dunkin_donuts,0
Middlesex,25017356500,442.94,98961,7051,starbucks,1
Middlesex,25017356601,399.21,84291,4222,dunkin_donuts,0
Middlesex,25017356601,399.21,84291,4222,starbucks,0
Middlesex,25017356602,415.2,110816,4205,dunkin_donuts,1
Middlesex,25017356602,415.2,110816,4205,starbucks,0
Middlesex,25017356701,,79825,6330,dunkin_donuts,1
Middlesex,25017356701,,79825,6330,starbucks,0
Middlesex,25017356702,480.8,89315,6780,dunkin_donuts,0
Middlesex,25017356702,480.8,89315,6780,starbucks,0
Middlesex,25017357100,354.4,104306,4446,dunkin_donuts,0
Middlesex,25017357100,354.4,104306,4446,starbucks,1
Middlesex,25017357200,389.25,162786,3269,dunkin_donuts,0
Middlesex,25017357200,389.25,162786,3269,starbucks,0
Middlesex,25017357300,328.39,101719,3081,dunkin_donuts,0
Middlesex,25017357300,328.39,101719,3081,starbucks,0
Middlesex,25017357400,,118920,2248,dunkin_donuts,0
Middlesex,25017357400,,118920,2248,starbucks,0
Middlesex,25017357500,298.18,90238,2373,dunkin_donuts,0
Middlesex,25017357500,298.18,90238,2373,starbucks,1
Middlesex,25017357600,,69098,2418,dunkin_donuts,0
Middlesex,25017357600,,69098,2418,starbucks,0
Middlesex,25017357700,372.38,78490,3675,dunkin_donuts,2
Middlesex,25017357700,372.38,78490,3675,starbucks,0
Middlesex,25017357800,307.57,141071,3663,dunkin_donuts,0
Middlesex,25017357800,307.57,141071,3663,starbucks,0
Middlesex,25017358100,400.44,147298,5090,dunkin_donuts,1
Middlesex,25017358100,400.44,147298,5090,starbucks,0
Middlesex,25017358300,385.48,137692,5785,dunkin_donuts,1
Middlesex,25017358300,385.48,137692,5785,starbucks,0
Middlesex,25017358400,438.15,121336,5068,dunkin_donuts,4
Middlesex,25017358400,438.15,121336,5068,starbucks,2
Middlesex,25017358500,398.53,132829,5255,dunkin_donuts,1
Middlesex,25017358500,398.53,132829,5255,starbucks,0
Middlesex,25017358600,393.95,136637,6050,dunkin_donuts,0
Middlesex,25017358600,393.95,136637,6050,starbucks,1
Middlesex,25017358700,410.03,150664,5058,dunkin_donuts,0
Middlesex,25017358700,410.03,150664,5058,starbucks,0
Middlesex,25017359100,491.7,102356,6624,dunkin_donuts,1
Middlesex,25017359100,491.7,102356,6624,starbucks,1
Middlesex,25017359300,528.4,129500,7164,dunkin_donuts,1
Middlesex,25017359300,528.4,129500,7164,starbucks,0
Middlesex,25017360100,960,-79063,1814,dunkin_donuts,1
Middlesex,25017360100,29,-79063,1814,starbucks,0
Middlesex,25017360200,280.38,143897,5367,dunkin_donuts,0
Middlesex,25017360200,280.38,143897,5367,starbucks,0
Middlesex,25017361100,329.97,130060,5910,dunkin_donuts,2
Middlesex,25017361100,329.97,130060,5910,starbucks,1
Middlesex,25017361200,339.95,118015,6992,dunkin_donuts,1
Middlesex,25017361200,339.95,118015,6992,starbucks,0
Middlesex,25017361300,382.53,158203,5932,dunkin_donuts,1
Middlesex,25017361300,382.53,158203,5932,starbucks,0
Middlesex,25017362100,248.75,157500,4967,dunkin_donuts,0
Middlesex,25017362100,248.75,157500,4967,starbucks,0
Middlesex,25017363102,220.35,96450,5908,dunkin_donuts,2
Middlesex,25017363102,220.35,96450,5908,starbucks,0
Middlesex,25017363103,230.17,126546,3491,dunkin_donuts,0
Middlesex,25017363103,230.17,126546,3491,starbucks,0
Middlesex,25017363104,420.09,131774,6228,dunkin_donuts,2
Middlesex,25017363104,420.09,131774,6228,starbucks,1
Middlesex,25017363201,411.78,146389,3325,dunkin_donuts,0
Middlesex,25017363201,411.78,146389,3325,starbucks,0
Middlesex,25017363202,275.83,130134,3662,dunkin_donuts,1
Middlesex,25017363202,275.83,130134,3662,starbucks,0
Middlesex,25017364101,259.53,77188,5240,dunkin_donuts,0
Middlesex,25017364101,259.53,77188,5240,starbucks,0
Middlesex,25017364102,254.63,79688,5074,dunkin_donuts,1
Middlesex,25017364102,254.63,79688,5074,starbucks,0
Middlesex,25017365100,356.28,177107,7849,dunkin_donuts,0
Middlesex,25017365100,356.28,177107,7849,starbucks,0
Middlesex,25017365201,395.49,165500,5817,dunkin_donuts,1
Middlesex,25017365201,395.49,165500,5817,starbucks,0
Middlesex,25017365202,262.14,146250,4531,dunkin_donuts,0
Middlesex,25017365202,262.14,146250,4531,starbucks,1
Middlesex,25017366100,323.54,104375,4641,dunkin_donuts,1
Middlesex,25017366100,323.54,104375,4641,starbucks,1
Middlesex,25017366201,494.58,200278,3513,dunkin_donuts,0
Middlesex,25017366201,494.58,200278,3513,starbucks,0
Middlesex,25017366202,248.39,155885,5140,dunkin_donuts,0
Middlesex,25017366202,248.39,155885,5140,starbucks,0
Middlesex,25017367100,273.38,180972,4020,dunkin_donuts,0
Middlesex,25017367100,273.38,180972,4020,starbucks,0
Middlesex,25017367200,315.75,226181,7684,dunkin_donuts,1
Middlesex,25017367200,315.75,226181,7684,starbucks,0
Middlesex,25017368101,307.29,85840,5776,dunkin_donuts,1
Middlesex,25017368101,307.29,85840,5776,starbucks,0
Middlesex,25017368102,249.86,102292,3693,dunkin_donuts,0
Middlesex,25017368102,249.86,102292,3693,starbucks,0
Middlesex,25017368200,248.43,93333,4258,dunkin_donuts,1
Middlesex,25017368200,248.43,93333,4258,starbucks,1
Middlesex,25017368300,245.07,60056,5546,dunkin_donuts,2
Middlesex,25017368300,245.07,60056,5546,starbucks,0
Middlesex,25017368400,257.84,73482,8509,dunkin_donuts,0
Middlesex,25017368400,257.84,73482,8509,starbucks,0
Middlesex,25017368500,736,-55385,2830,dunkin_donuts,1
Middlesex,25017368500,879,-55385,2830,starbucks,0
Middlesex,25017368600,264.64,70379,5558,dunkin_donuts,0
Middlesex,25017368600,264.64,70379,5558,starbucks,0
Middlesex,25017368700,193,-54667,2478,dunkin_donuts,0
Middlesex,25017368700,571,-54667,2478,starbucks,0
Middlesex,25017368800,275.75,59545,4685,dunkin_donuts,1
Middlesex,25017368800,275.75,59545,4685,starbucks,0
Middlesex,25017368901,263.97,82798,7437,dunkin_donuts,1
Middlesex,25017368901,263.97,82798,7437,starbucks,0
Middlesex,25017368902,259.71,51364,4605,dunkin_donuts,0
Middlesex,25017368902,259.71,51364,4605,starbucks,0
Middlesex,25017369000,247.53,76250,1674,dunkin_donuts,0
Middlesex,25017369000,247.53,76250,1674,starbucks,1
Middlesex,25017369100,334.51,95320,4859,dunkin_donuts,1
Middlesex,25017369100,334.51,95320,4859,starbucks,0
Middlesex,25017370101,278.15,91042,6819,dunkin_donuts,0
Middlesex,25017370101,278.15,91042,6819,starbucks,0
Middlesex,25017370102,312.24,81307,7331,dunkin_donuts,1
Middlesex,25017370102,312.24,81307,7331,starbucks,0
Middlesex,25017370201,324.14,102538,3778,dunkin_donuts,0
Middlesex,25017370201,324.14,102538,3778,starbucks,0
Middlesex,25017370202,323.16,95000,4399,dunkin_donuts,0
Middlesex,25017370202,323.16,95000,4399,starbucks,0
Middlesex,25017370300,152.74,74021,5253,dunkin_donuts,1
Middlesex,25017370300,152.74,74021,5253,starbucks,2
Middlesex,25017370400,285.57,87423,5300,dunkin_donuts,1
Middlesex,25017370400,285.57,87423,5300,starbucks,1
Middlesex,25017373100,297.38,76821,4710,dunkin_donuts,1
Middlesex,25017373100,297.38,76821,4710,starbucks,1
Middlesex,25017373200,281.31,78023,4460,dunkin_donuts,2
Middlesex,25017373200,281.31,78023,4460,starbucks,0
Middlesex,25017373300,330.55,89063,2686,dunkin_donuts,1
Middlesex,25017373300,330.55,89063,2686,starbucks,0
Middlesex,25017373400,338.55,89267,3447,dunkin_donuts,0
Middlesex,25017373400,338.55,89267,3447,starbucks,1
Middlesex,25017373500,401.06,166375,6159,dunkin_donuts,0
Middlesex,25017373500,401.06,166375,6159,starbucks,0
Middlesex,25017373600,285.38,176042,6785,dunkin_donuts,1
Middlesex,25017373600,285.38,176042,6785,starbucks,0
Middlesex,25017373700,370.27,167305,3686,dunkin_donuts,0
Middlesex,25017373700,370.27,167305,3686,starbucks,1
Middlesex,25017373800,640.72,98646,5467,dunkin_donuts,0
Middlesex,25017373800,640.72,98646,5467,starbucks,1
Middlesex,25017373900,351.2,175370,6769,dunkin_donuts,0
Middlesex,25017373900,351.2,175370,6769,starbucks,1
Middlesex,25017374000,400.12,116489,5264,dunkin_donuts,0
Middlesex,25017374000,400.12,116489,5264,starbucks,1
Middlesex,25017374100,326.6,85906,4512,dunkin_donuts,2
Middlesex,25017374100,326.6,85906,4512,starbucks,1
Middlesex,25017374200,423.65,150806,4370,dunkin_donuts,1
Middlesex,25017374200,423.65,150806,4370,starbucks,0
Middlesex,25017374300,415.95,184625,3511,dunkin_donuts,0
Middlesex,25017374300,415.95,184625,3511,starbucks,2
Middlesex,25017374400,392.88,203380,6029,dunkin_donuts,0
Middlesex,25017374400,392.88,203380,6029,starbucks,0
Middlesex,25017374500,338.01,128523,4473,dunkin_donuts,0
Middlesex,25017374500,338.01,128523,4473,starbucks,0
Middlesex,25017374600,414.73,107672,4910,dunkin_donuts,0
Middlesex,25017374600,414.73,107672,4910,starbucks,0
Middlesex,25017374700,338.26,105990,4967,dunkin_donuts,0
Middlesex,25017374700,338.26,105990,4967,starbucks,0
Middlesex,25017374800,405.63,123472,4740,dunkin_donuts,0
Middlesex,25017374800,405.63,123472,4740,starbucks,0
Middlesex,25017382100,333.68,107571,4897,dunkin_donuts,1
Middlesex,25017382100,333.68,107571,4897,starbucks,1
Middlesex,25017382200,357.63,107359,5314,dunkin_donuts,1
Middlesex,25017382200,357.63,107359,5314,starbucks,0
Middlesex,25017382300,308.04,114396,5745,dunkin_donuts,0
Middlesex,25017382300,308.04,114396,5745,starbucks,0
Middlesex,25017382400,311.45,73750,4764,dunkin_donuts,0
Middlesex,25017382400,311.45,73750,4764,starbucks,0
Middlesex,25017382500,295.57,82535,4592,dunkin_donuts,2
Middlesex,25017382500,295.57,82535,4592,starbucks,0
Middlesex,25017382601,251.59,69801,4486,dunkin_donuts,0
Middlesex,25017382601,251.59,69801,4486,starbucks,0
Middlesex,25017382602,540.44,102434,4432,dunkin_donuts,1
Middlesex,25017382602,540.44,102434,4432,starbucks,2
Middlesex,25017383101,143.21,31250,3524,dunkin_donuts,0
Middlesex,25017383101,143.21,31250,3524,starbucks,0
Middlesex,25017383102,122.15,31580,5155,dunkin_donuts,0
Middlesex,25017383102,122.15,31580,5155,starbucks,0
Middlesex,25017383200,202.67,61092,6159,dunkin_donuts,0
Middlesex,25017383200,202.67,61092,6159,starbucks,0
Middlesex,25017383300,210.44,52930,3046,dunkin_donuts,1
Middlesex,25017383300,210.44,52930,3046,starbucks,0
Middlesex,25017383400,194.77,50738,5462,dunkin_donuts,1
Middlesex,25017383400,194.77,50738,5462,starbucks,0
Middlesex,25017383501,184.49,46058,4878,dunkin_donuts,0
Middlesex,25017383501,184.49,46058,4878,starbucks,0
Middlesex,25017383502,201.51,73919,4058,dunkin_donuts,1
Middlesex,25017383502,201.51,73919,4058,starbucks,1
Middlesex,25017383600,237.56,71275,6188,dunkin_donuts,3
Middlesex,25017383600,237.56,71275,6188,starbucks,4
Middlesex,25017383700,245.62,74741,5266,dunkin_donuts,0
Middlesex,25017383700,245.62,74741,5266,starbucks,0
Middlesex,25017383800,310.45,84688,5352,dunkin_donuts,0
Middlesex,25017383800,310.45,84688,5352,starbucks,0
Middlesex,25017383901,373.28,90801,7855,dunkin_donuts,0
Middlesex,25017383901,373.28,90801,7855,starbucks,0
Middlesex,25017383902,231.54,126272,5357,dunkin_donuts,1
Middlesex,25017383902,231.54,126272,5357,starbucks,0
Middlesex,25017384001,207.22,110152,1521,dunkin_donuts,0
Middlesex,25017384001,207.22,110152,1521,starbucks,0
Middlesex,25017384002,221.03,79336,6079,dunkin_donuts,1
Middlesex,25017384002,221.03,79336,6079,starbucks,0
Middlesex,25017385100,277.38,107607,6475,dunkin_donuts,1
Middlesex,25017385100,277.38,107607,6475,starbucks,0
Middlesex,25017385201,225.14,56287,2445,dunkin_donuts,0
Middlesex,25017385201,225.14,56287,2445,starbucks,0
Middlesex,25017385202,255.54,113818,8065,dunkin_donuts,1
Middlesex,25017385202,255.54,113818,8065,starbucks,0
Middlesex,25017386100,216.27,155564,4200,dunkin_donuts,0
Middlesex,25017386100,216.27,155564,4200,starbucks,0
Middlesex,25017387100,407.29,106394,4274,dunkin_donuts,0
Middlesex,25017387100,407.29,106394,4274,starbucks,0
Middlesex,25017387201,247.86,95357,5746,dunkin_donuts,1
Middlesex,25017387201,247.86,95357,5746,starbucks,0
Middlesex,25017387202,261.75,119964,3988,dunkin_donuts,0
Middlesex,25017387202,261.75,119964,3988,starbucks,0
Middlesex,25017388100,216.9,103996,5102,dunkin_donuts,1
Middlesex,25017388100,216.9,103996,5102,starbucks,0
Middlesex,25017388200,163.62,66453,7404,dunkin_donuts,1
Middlesex,25017388200,163.62,66453,7404,starbucks,0
Middlesex,25017388300,178,-15848,6432,dunkin_donuts,0
Middlesex,25017388300,580,-15848,6432,starbucks,0
Norfolk,25021400100,527,-62303,4873,dunkin_donuts,0
Norfolk,25021400100,755,-62303,4873,starbucks,1
Norfolk,25021400200,995,-67762,5569,dunkin_donuts,1
Norfolk,25021400200,748,-67762,5569,starbucks,0
Norfolk,25021400300,,115671,4336,dunkin_donuts,0
Norfolk,25021400300,,115671,4336,starbucks,0
Norfolk,25021400400,,65859,5775,dunkin_donuts,0
Norfolk,25021400400,,65859,5775,starbucks,0
Norfolk,25021400500,,88860,5185,dunkin_donuts,0
Norfolk,25021400500,,88860,5185,starbucks,1
Norfolk,25021400600,,100806,5270,dunkin_donuts,0
Norfolk,25021400600,,100806,5270,starbucks,0
Norfolk,25021400700,382.79,137688,3392,dunkin_donuts,2
Norfolk,25021400700,382.79,137688,3392,starbucks,0
Norfolk,25021400800,519,-92321,5314,dunkin_donuts,0
Norfolk,25021400800,183,-92321,5314,starbucks,0
Norfolk,25021400900,,61763,4100,dunkin_donuts,0
Norfolk,25021400900,,61763,4100,starbucks,1
Norfolk,25021401000,,72115,3131,dunkin_donuts,1
Norfolk,25021401000,,72115,3131,starbucks,0
Norfolk,25021401100,412.55,163125,4719,dunkin_donuts,0
Norfolk,25021401100,412.55,163125,4719,starbucks,1
Norfolk,25021401200,211.67,125685,7352,dunkin_donuts,0
Norfolk,25021401200,211.67,125685,7352,starbucks,1
Norfolk,25021402101,329.35,70057,3719,dunkin_donuts,1
Norfolk,25021402101,329.35,70057,3719,starbucks,1
Norfolk,25021402102,249.67,67390,4007,dunkin_donuts,1
Norfolk,25021402102,249.67,67390,4007,starbucks,0
Norfolk,25021402200,252.14,77500,2146,dunkin_donuts,0
Norfolk,25021402200,252.14,77500,2146,starbucks,0
Norfolk,25021402300,298.48,101087,4361,dunkin_donuts,0
Norfolk,25021402300,298.48,101087,4361,starbucks,0
Norfolk,25021402400,294.24,89853,6303,dunkin_donuts,1
Norfolk,25021402400,294.24,89853,6303,starbucks,0
Norfolk,25021402500,267.1,109695,4575,dunkin_donuts,1
Norfolk,25021402500,267.1,109695,4575,starbucks,0
Norfolk,25021403100,729.67,155987,6749,dunkin_donuts,1
Norfolk,25021403100,729.67,155987,6749,starbucks,0
Norfolk,25021403300,379.5,160726,4159,dunkin_donuts,1
Norfolk,25021403300,379.5,160726,4159,starbucks,0
Norfolk,25021403400,635.71,120000,6768,dunkin_donuts,0
Norfolk,25021403400,635.71,120000,6768,starbucks,0
Norfolk,25021403500,371.16,105000,6125,dunkin_donuts,0
Norfolk,25021403500,371.16,105000,6125,starbucks,1
Norfolk,25021404100,376.49,151005,4177,dunkin_donuts,2
Norfolk,25021404100,376.49,151005,4177,starbucks,0
Norfolk,25021404201,360.16,185625,3813,dunkin_donuts,0
Norfolk,25021404201,360.16,185625,3813,starbucks,0
Norfolk,25021404202,371.78,175625,5013,dunkin_donuts,0
Norfolk,25021404202,371.78,175625,5013,starbucks,1
Norfolk,25021404301,622.53,184375,5401,dunkin_donuts,1
Norfolk,25021404301,622.53,184375,5401,starbucks,0
Norfolk,25021404302,360.97,127174,3587,dunkin_donuts,2
Norfolk,25021404302,360.97,127174,3587,starbucks,1
Norfolk,25021404400,359.85,137837,6867,dunkin_donuts,1
Norfolk,25021404400,359.85,137837,6867,starbucks,2
Norfolk,25021405100,317.47,176250,5727,dunkin_donuts,0
Norfolk,25021405100,317.47,176250,5727,starbucks,0
Norfolk,25021406101,303,130870,5635,dunkin_donuts,1
Norfolk,25021406101,303,130870,5635,starbucks,1
Norfolk,25021406102,423.89,147440,6601,dunkin_donuts,1
Norfolk,25021406102,423.89,147440,6601,starbucks,0
Norfolk,25021407100,352.93,96773,8007,dunkin_donuts,1
Norfolk,25021407100,352.93,96773,8007,starbucks,0
Norfolk,25021408101,393.75,112281,8130,dunkin_donuts,0
Norfolk,25021408101,393.75,112281,8130,starbucks,1
Norfolk,25021408102,261.53,100000,4835,dunkin_donuts,1
Norfolk,25021408102,261.53,100000,4835,starbucks,0
Norfolk,25021409101,243.21,141591,6416,dunkin_donuts,2
Norfolk,25021409101,243.21,141591,6416,starbucks,0
Norfolk,25021409102,255.3,144292,5113,dunkin_donuts,0
Norfolk,25021409102,255.3,144292,5113,starbucks,0
Norfolk,25021410100,309.21,89022,5791,dunkin_donuts,4
Norfolk,25021410100,309.21,89022,5791,starbucks,0
Norfolk,25021410300,235.68,103887,4694,dunkin_donuts,0
Norfolk,25021410300,235.68,103887,4694,starbucks,0
Norfolk,25021410400,232.49,85523,6644,dunkin_donuts,1
Norfolk,25021410400,232.49,85523,6644,starbucks,0
Norfolk,25021411100,295.23,93040,8115,dunkin_donuts,0
Norfolk,25021411100,295.23,93040,8115,starbucks,1
Norfolk,25021411200,246.27,86125,7114,dunkin_donuts,3
Norfolk,25021411200,246.27,86125,7114,starbucks,0
Norfolk,25021411301,294.5,88846,5369,dunkin_donuts,0
Norfolk,25021411301,294.5,88846,5369,starbucks,0
Norfolk,25021411302,226.69,94830,3973,dunkin_donuts,1
Norfolk,25021411302,226.69,94830,3973,starbucks,0
Norfolk,25021412100,529.84,123974,6305,dunkin_donuts,1
Norfolk,25021412100,529.84,123974,6305,starbucks,1
Norfolk,25021412200,317.98,139531,3517,dunkin_donuts,0
Norfolk,25021412200,317.98,139531,3517,starbucks,0
Norfolk,25021412300,290.52,133625,4987,dunkin_donuts,3
Norfolk,25021412300,290.52,133625,4987,starbucks,1
Norfolk,25021413100,301.19,75221,6000,dunkin_donuts,1
Norfolk,25021413100,301.19,75221,6000,starbucks,1
Norfolk,25021413200,276.15,65139,5985,dunkin_donuts,1
Norfolk,25021413200,276.15,65139,5985,starbucks,0
Norfolk,25021413300,265.78,99688,5078,dunkin_donuts,0
Norfolk,25021413300,265.78,99688,5078,starbucks,0
Norfolk,25021413401,248.61,61892,2988,dunkin_donuts,1
Norfolk,25021413401,248.61,61892,2988,starbucks,0
Norfolk,25021413402,241.4,99539,4469,dunkin_donuts,1
Norfolk,25021413402,241.4,99539,4469,starbucks,0
Norfolk,25021413500,233.52,80427,4324,dunkin_donuts,1
Norfolk,25021413500,233.52,80427,4324,starbucks,0
Norfolk,25021414100,441.24,128980,5327,dunkin_donuts,1
Norfolk,25021414100,441.24,128980,5327,starbucks,0
Norfolk,25021414200,439.5,155957,7398,dunkin_donuts,0
Norfolk,25021414200,439.5,155957,7398,starbucks,0
Norfolk,25021414300,305.63,100528,5154,dunkin_donuts,0
Norfolk,25021414300,305.63,100528,5154,starbucks,0
Norfolk,25021415101,291.84,97143,4757,dunkin_donuts,0
Norfolk,25021415101,291.84,97143,4757,starbucks,0
Norfolk,25021415102,302.53,70698,8055,dunkin_donuts,1
Norfolk,25021415102,302.53,70698,8055,starbucks,1
Norfolk,25021415200,302.98,81810,5600,dunkin_donuts,1
Norfolk,25021415200,302.98,81810,5600,starbucks,0
Norfolk,25021415300,231.47,118125,3624,dunkin_donuts,2
Norfolk,25021415300,231.47,118125,3624,starbucks,0
Norfolk,25021416101,332,126481,5559,dunkin_donuts,0
Norfolk,25021416101,332,126481,5559,starbucks,0
Norfolk,25021416102,280.38,97500,4053,dunkin_donuts,0
Norfolk,25021416102,280.38,97500,4053,starbucks,0
Norfolk,25021416200,461,105236,6582,dunkin_donuts,0
Norfolk,25021416200,461,105236,6582,starbucks,0
Norfolk,25021416300,369.39,108333,4776,dunkin_donuts,0
Norfolk,25021416300,369.39,108333,4776,starbucks,0
Norfolk,25021416400,340.73,122130,6234,dunkin_donuts,1
Norfolk,25021416400,340.73,122130,6234,starbucks,1
Norfolk,25021417100,279.18,83553,4502,dunkin_donuts,0
Norfolk,25021417100,279.18,83553,4502,starbucks,0
Norfolk,25021417200,345.34,60589,8069,dunkin_donuts,3
Norfolk,25021417200,345.34,60589,8069,starbucks,0
Norfolk,25021417300,194,-85661,2902,dunkin_donuts,1
Norfolk,25021417300,444,-85661,2902,starbucks,0
Norfolk,25021417400,357.63,93400,2309,dunkin_donuts,1
Norfolk,25021417400,357.63,93400,2309,starbucks,0
Norfolk,25021417501,291.74,71589,4908,dunkin_donuts,0
Norfolk,25021417501,291.74,71589,4908,starbucks,0
Norfolk,25021417502,350.2,65375,4838,dunkin_donuts,0
Norfolk,25021417502,350.2,65375,4838,starbucks,0
Norfolk,25021417601,369.43,63005,5466,dunkin_donuts,0
Norfolk,25021417601,369.43,63005,5466,starbucks,0
Norfolk,25021417602,288.1,53750,5022,dunkin_donuts,1
Norfolk,25021417602,288.1,53750,5022,starbucks,0
Norfolk,25021417701,271.19,51732,5417,dunkin_donuts,5
Norfolk,25021417701,271.19,51732,5417,starbucks,1
Norfolk,25021417702,276.16,77667,2908,dunkin_donuts,0
Norfolk,25021417702,276.16,77667,2908,starbucks,0
Norfolk,25021417801,278.02,76213,4804,dunkin_donuts,1
Norfolk,25021417801,278.02,76213,4804,starbucks,0
Norfolk,25021417802,237.64,23288,3034,dunkin_donuts,0
Norfolk,25021417802,237.64,23288,3034,starbucks,0
Norfolk,25021417901,237.8,42593,6433,dunkin_donuts,1
Norfolk,25021417901,237.8,42593,6433,starbucks,0
Norfolk,25021417902,257.3,55968,3607,dunkin_donuts,0
Norfolk,25021417902,257.3,55968,3607,starbucks,0
Norfolk,25021418002,282.57,71142,6706,dunkin_donuts,2
Norfolk,25021418002,282.57,71142,6706,starbucks,1
Norfolk,25021418003,228.83,80100,2729,dunkin_donuts,0
Norfolk,25021418003,228.83,80100,2729,starbucks,0
Norfolk,25021418004,246.72,53775,4366,dunkin_donuts,2
Norfolk,25021418004,246.72,53775,4366,starbucks,0
Norfolk,25021418101,251.81,63778,4881,dunkin_donuts,1
Norfolk,25021418101,251.81,63778,4881,starbucks,0
Norfolk,25021418102,146.16,61146,3256,dunkin_donuts,0
Norfolk,25021418102,146.16,61146,3256,starbucks,0
Norfolk,25021418200,292.61,75893,6763,dunkin_donuts,1
Norfolk,25021418200,292.61,75893,6763,starbucks,0
Norfolk,25021419100,337.38,94826,5599,dunkin_donuts,3
Norfolk,25021419100,337.38,94826,5599,starbucks,2
Norfolk,25021419200,309.92,87167,5382,dunkin_donuts,0
Norfolk,25021419200,309.92,87167,5382,starbucks,0
Norfolk,25021419300,276.24,61339,3938,dunkin_donuts,1
Norfolk,25021419300,276.24,61339,3938,starbucks,0
Norfolk,25021419400,261.73,81534,3445,dunkin_donuts,1
Norfolk,25021419400,261.73,81534,3445,starbucks,0
Norfolk,25021419500,283.16,100703,2981,dunkin_donuts,0
Norfolk,25021419500,283.16,100703,2981,starbucks,0
Norfolk,25021419600,304.38,92560,7158,dunkin_donuts,0
Norfolk,25021419600,304.38,92560,7158,starbucks,0
Norfolk,25021419700,317.35,80000,3684,dunkin_donuts,1
Norfolk,25021419700,317.35,80000,3684,starbucks,0
Norfolk,25021419800,292.47,93284,4356,dunkin_donuts,3
Norfolk,25021419800,292.47,93284,4356,starbucks,0
Norfolk,25021420100,377.49,63119,8007,dunkin_donuts,2
Norfolk,25021420100,377.49,63119,8007,starbucks,0
Norfolk,25021420201,240.55,50231,3450,dunkin_donuts,0
Norfolk,25021420201,240.55,50231,3450,starbucks,0
Norfolk,25021420202,245.73,70431,6613,dunkin_donuts,0
Norfolk,25021420202,245.73,70431,6613,starbucks,0
Norfolk,25021420301,248.96,57151,6560,dunkin_donuts,1
Norfolk,25021420301,248.96,57151,6560,starbucks,0
Norfolk,25021420302,373.46,62976,8505,dunkin_donuts,0
Norfolk,25021420302,373.46,62976,8505,starbucks,0
Norfolk,25021421100,269.68,53359,5353,dunkin_donuts,0
Norfolk,25021421100,269.68,53359,5353,starbucks,0
Norfolk,25021421200,274.48,79041,5572,dunkin_donuts,2
Norfolk,25021421200,274.48,79041,5572,starbucks,0
Norfolk,25021422100,297.53,87475,5951,dunkin_donuts,0
Norfolk,25021422100,297.53,87475,5951,starbucks,0
Norfolk,25021422200,313.34,69498,7081,dunkin_donuts,0
Norfolk,25021422200,313.34,69498,7081,starbucks,1
Norfolk,25021422301,247.04,95365,3116,dunkin_donuts,0
Norfolk,25021422301,247.04,95365,3116,starbucks,0
Norfolk,25021422302,277.09,69624,6280,dunkin_donuts,0
Norfolk,25021422302,277.09,69624,6280,starbucks,0
Norfolk,25021422400,297.55,64167,7554,dunkin_donuts,3
Norfolk,25021422400,297.55,64167,7554,starbucks,0
Norfolk,25021422501,269.74,62234,4999,dunkin_donuts,0
Norfolk,25021422501,269.74,62234,4999,starbucks,0
Norfolk,25021422502,293.83,49068,5404,dunkin_donuts,0
Norfolk,25021422502,293.83,49068,5404,starbucks,0
Norfolk,25021422600,288.78,76875,6959,dunkin_donuts,1
Norfolk,25021422600,288.78,76875,6959,starbucks,0
Norfolk,25021422700,250.25,67796,3536,dunkin_donuts,1
Norfolk,25021422700,250.25,67796,3536,starbucks,0
Norfolk,25021422800,252.41,66943,3935,dunkin_donuts,1
Norfolk,25021422800,252.41,66943,3935,starbucks,0
Norfolk,25021423100,365.6,117679,8100,dunkin_donuts,2
Norfolk,25021423100,365.6,117679,8100,starbucks,1
Norfolk,25021440100,270.13,78516,8581,dunkin_donuts,3
Norfolk,25021440100,270.13,78516,8581,starbucks,1
Norfolk,25021441202,222.56,121250,2879,dunkin_donuts,1
Norfolk,25021441202,222.56,121250,2879,starbucks,0
Norfolk,25021441203,268.08,87563,3821,dunkin_donuts,0
Norfolk,25021441203,268.08,87563,3821,starbucks,0
Norfolk,25021441204,283.35,87037,4469,dunkin_donuts,1
Norfolk,25021441204,283.35,87037,4469,starbucks,0
Norfolk,25021442101,285.95,90606,5771,dunkin_donuts,0
Norfolk,25021442101,285.95,90606,5771,starbucks,1
Norfolk,25021442102,280.07,109815,7069,dunkin_donuts,1
